"time","count_c2","count_mc","count_mco"
2.586,2,2,2
2.588,2,2,2
2.59,2,2,2
2.592,2,2,2
2.594,2,2,2
2.596,2,2,2
2.598,2,2,2
2.599999999999999,2,2,2
2.599999999999999,2,2,2
2.6,2,2,2
2.602,2,2,2
2.604,2,2,2
2.606,2,2,2
2.608,2,2,2
2.61,2,2,2
2.612,2,2,2
2.614,2,2,2
2.616,2,2,2
2.618,2,2,2
2.62,2,2,2
2.622,2,2,2
2.624,2,2,2
2.626,2,2,2
2.628,2,2,2
2.63,2,2,2
2.632,2,2,2
2.634,2,2,2
2.636,2,2,2
2.638,2,2,2
2.64,2,2,2
2.642,2,2,2
2.644,2,2,2
2.646,2,2,2
2.648,2,2,2
2.649999999999999,2,2,2
2.649999999999999,2,2,2
2.65,2,2,2
2.652,2,2,2
2.654,2,2,2
2.656,2,2,2
2.658,2,2,2
2.66,2,2,2
2.662,2,2,2
2.664,2,2,2
2.666,2,2,2
2.668,2,2,2
2.67,2,2,2
2.672,2,2,2
2.674,2,2,2
2.676,2,2,2
2.678,2,2,2
2.68,2,2,2
2.682,2,2,2
2.684,2,2,2
2.686,2,2,2
2.688,2,2,2
2.69,2,2,2
2.692,2,2,2
2.694,2,2,2
2.696,2,2,2
2.698,2,2,2
2.699999999999998,2,2,2
2.699999999999998,2,2,2
2.7,2,2,2
2.702,2,2,2
2.704,2,2,2
2.706,2,2,2
2.708,2,2,2
2.71,2,2,2
2.712,2,2,2
2.714,2,2,2
2.716,2,2,2
2.718,2,2,2
2.72,2,2,2
2.722,2,2,2
2.724,2,2,2
2.726,2,2,2
2.728,2,2,2
2.73,2,2,2
2.732,2,2,2
2.734,2,2,2
2.736,2,2,2
2.738,2,2,2
2.74,2,2,2
2.742,2,2,2
2.744,2,2,2
2.746,2,2,2
2.748,2,2,2
2.749999999999998,2,2,2
2.749999999999998,2,2,2
2.75,2,2,2
2.752,2,2,2
2.754,2,2,2
2.756,2,2,2
2.758,2,2,2
2.76,2,2,2
2.762,2,2,2
2.764,2,2,2
2.766,2,2,2
2.768,2,2,2
2.77,2,2,2
2.772,2,2,2
2.774,2,2,2
2.776,2,2,2
2.778,2,2,2
2.78,2,2,2
2.782,2,2,2
2.784,2,2,2
2.786,2,2,2
2.788,2,2,2
2.79,2,2,2
2.792,2,2,2
2.794,2,2,2
2.796,2,2,2
2.798,2,2,2
2.799999999999998,2,2,2
2.799999999999998,2,2,2
2.8,2,2,2
2.802,2,2,2
2.804,2,2,2
2.806,2,2,2
2.808,2,2,2
2.81,2,2,2
2.812,2,2,2
2.814,2,2,2
2.816,2,2,2
2.818,2,2,2
2.82,2,2,2
2.822,2,2,2
2.824,2,2,2
2.826,2,2,2
2.828,2,2,2
2.83,2,2,2
2.832,2,2,2
2.834,2,2,2
2.836,2,2,2
2.838,2,2,2
2.84,2,2,2
2.842,2,2,2
2.844,2,2,2
2.846,2,2,2
2.848,2,2,2
2.849999999999998,2,2,2
2.849999999999998,2,2,2
2.85,2,2,2
2.852,2,2,2
2.854,2,2,2
2.856,2,2,2
2.858,2,2,2
2.86,2,2,2
2.862,2,2,2
2.864,2,2,2
2.866,2,2,2
2.868,2,2,2
2.87,2,2,2
2.872,2,2,2
2.874,2,2,2
2.876,2,2,2
2.878,2,2,2
2.88,2,2,2
2.882,2,2,2
2.884,2,2,2
2.886,2,2,2
2.888,2,2,2
2.89,2,2,2
2.892,2,2,2
2.894,2,2,2
2.896,2,2,2
2.898,2,2,2
2.899999999999998,2,2,2
2.899999999999998,2,2,2
2.9,2,2,2
2.902,2,2,2
2.904,2,2,2
2.906,2,2,2
2.908,2,2,2
2.91,2,2,2
2.912,2,2,2
2.914,2,2,2
2.916,2,2,2
2.918,2,2,2
2.92,2,2,2
2.922,2,2,2
2.924,2,2,2
2.926,2,2,2
2.928,2,2,2
2.93,2,2,2
2.932,2,2,2
2.934,2,2,2
2.936,2,2,2
2.938,2,2,2
2.94,2,2,2
2.942,2,2,2
2.944,2,2,2
2.946,2,2,2
2.948,2,2,2
2.949999999999998,2,2,2
2.949999999999998,2,2,2
2.95,2,2,2
2.952,2,2,2
2.954,2,2,2
2.956,2,2,2
2.958,2,2,2
2.96,2,2,2
2.962,2,2,2
2.964,2,2,2
2.966,2,2,2
2.968,2,2,2
2.97,2,2,2
2.972,2,2,2
2.974,2,2,2
2.976,2,2,2
2.978,2,2,2
2.98,2,2,2
2.982,2,2,2
2.984,2,2,2
2.986,2,2,2
2.988,2,2,2
2.99,2,2,2
2.992,2,2,2
2.994,2,2,2
2.996,2,2,2
2.998,2,2,2
2.999999999999997,2,2,2
2.999999999999997,2,2,2
3,2,2,2
3,2,2,2
3.002,2,2,2
3.004,2,2,2
3.006,2,2,2
3.008,2,2,2
3.01,2,2,2
3.012,2,2,2
3.014,2,2,2
3.016,2,2,2
3.018,2,2,2
3.02,2,2,2
3.022,2,2,2
3.024,2,2,2
3.026,2,2,2
3.028,2,2,2
3.03,2,2,2
3.032,2,2,2
3.034,2,2,2
3.036,2,2,2
3.038,2,2,2
3.04,2,2,2
3.042,2,2,2
3.044,2,2,2
3.046,2,2,2
3.048,2,2,2
3.049999999999997,2,2,2
3.049999999999997,2,2,2
3.05,2,2,2
3.052,2,2,2
3.054,2,2,2
3.056,2,2,2
3.058,2,2,2
3.06,2,2,2
3.062,2,2,2
3.064,2,2,2
3.066,2,2,2
3.068,2,2,2
3.07,2,2,2
3.072,2,2,2
3.074,2,2,2
3.076,2,2,2
3.078,2,2,2
3.08,2,2,2
3.082,2,2,2
3.084,2,2,2
3.086,2,2,2
3.088,2,2,2
3.09,2,2,2
3.090199564273612,2,2,2
3.090199564273612,3,3,3
3.092,3,3,3
3.094,3,3,3
3.096,3,3,3
3.098,3,3,3
3.099999999999997,3,3,3
3.099999999999997,3,3,3
3.1,3,3,3
3.102,3,3,3
3.104,3,3,3
3.106,3,3,3
3.108,3,3,3
3.11,3,3,3
3.112,3,3,3
3.114,3,3,3
3.116,3,3,3
3.118,3,3,3
3.12,3,3,3
3.122,3,3,3
3.124,3,3,3
3.126,3,3,3
3.128,3,3,3
3.13,3,3,3
3.132,3,3,3
3.134,3,3,3
3.136,3,3,3
3.138,3,3,3
3.14,3,3,3
3.142,3,3,3
3.144,3,3,3
3.146,3,3,3
3.148,3,3,3
3.149999999999997,3,3,3
3.149999999999997,3,3,3
3.15,3,3,3
3.152,3,3,3
3.154,3,3,3
3.156,3,3,3
3.158,3,3,3
3.16,3,3,3
3.162,3,3,3
3.164,3,3,3
3.166,3,3,3
3.168,3,3,3
3.17,3,3,3
3.172,3,3,3
3.174,3,3,3
3.176,3,3,3
3.178,3,3,3
3.18,3,3,3
3.182,3,3,3
3.184,3,3,3
3.186,3,3,3
3.188,3,3,3
3.19,3,3,3
3.192,3,3,3
3.194,3,3,3
3.196,3,3,3
3.198,3,3,3
3.199999999999997,3,3,3
3.199999999999997,3,3,3
3.2,3,3,3
3.202,3,3,3
3.204,3,3,3
3.206,3,3,3
3.208,3,3,3
3.21,3,3,3
3.212,3,3,3
3.214,3,3,3
3.216,3,3,3
3.218,3,3,3
3.22,3,3,3
3.222,3,3,3
3.224,3,3,3
3.226,3,3,3
3.228,3,3,3
3.23,3,3,3
3.232,3,3,3
3.234,3,3,3
3.236,3,3,3
3.238,3,3,3
3.24,3,3,3
3.242,3,3,3
3.244,3,3,3
3.246,3,3,3
3.248,3,3,3
3.249999999999996,3,3,3
3.249999999999996,3,3,3
3.25,3,3,3
3.252,3,3,3
3.254,3,3,3
3.256,3,3,3
3.258,3,3,3
3.26,3,3,3
3.262,3,3,3
3.264,3,3,3
3.266,3,3,3
3.268,3,3,3
3.27,3,3,3
3.272,3,3,3
3.274,3,3,3
3.276,3,3,3
3.278,3,3,3
3.28,3,3,3
3.282,3,3,3
3.284,3,3,3
3.286,3,3,3
3.288,3,3,3
3.29,3,3,3
3.292,3,3,3
3.294,3,3,3
3.296,3,3,3
3.298,3,3,3
3.299999999999996,3,3,3
3.299999999999996,3,3,3
3.3,3,3,3
3.302,3,3,3
3.304,3,3,3
3.306,3,3,3
3.308,3,3,3
3.31,3,3,3
3.310199564395618,3,3,3
3.310199564395618,3,3,3
3.312,3,3,3
3.314,3,3,3
3.316,3,3,3
3.318,3,3,3
3.32,3,3,3
3.322,3,3,3
3.324,3,3,3
3.326,3,3,3
3.328,3,3,3
3.33,3,3,3
3.332,3,3,3
3.334,3,3,3
3.336,3,3,3
3.338,3,3,3
3.34,3,3,3
3.342,3,3,3
3.344,3,3,3
3.346,3,3,3
3.348,3,3,3
3.349999999999996,3,3,3
3.349999999999996,3,3,3
3.35,3,3,3
3.352,3,3,3
3.354,3,3,3
3.356,3,3,3
3.358,3,3,3
3.36,3,3,3
3.362,3,3,3
3.364,3,3,3
3.366,3,3,3
3.368,3,3,3
3.37,3,3,3
3.372,3,3,3
3.374,3,3,3
3.376,3,3,3
3.378,3,3,3
3.38,3,3,3
3.382,3,3,3
3.384,3,3,3
3.386,3,3,3
3.388,3,3,3
3.39,3,3,3
3.392,3,3,3
3.394,3,3,3
3.396,3,3,3
3.398,3,3,3
3.399999999999996,3,3,3
3.399999999999996,3,3,3
3.4,3,3,3
3.402,3,3,3
3.404,3,3,3
3.406,3,3,3
3.408,3,3,3
3.41,3,3,3
3.412,3,3,3
3.414,3,3,3
3.416,3,3,3
3.418,3,3,3
3.42,3,3,3
3.422,3,3,3
3.424,3,3,3
3.426,3,3,3
3.428,3,3,3
3.43,3,3,3
3.432,3,3,3
3.434,3,3,3
3.436,3,3,3
3.438,3,3,3
3.44,3,3,3
3.442,3,3,3
3.444,3,3,3
3.446,3,3,3
3.448,3,3,3
3.449999999999996,3,3,3
3.449999999999996,3,3,3
3.45,3,3,3
3.452,3,3,3
3.454,3,3,3
3.456,3,3,3
3.458,3,3,3
3.46,3,3,3
3.462,3,3,3
3.464,3,3,3
3.466,3,3,3
3.468,3,3,3
3.47,3,3,3
3.472,3,3,3
3.474,3,3,3
3.476,3,3,3
3.478,3,3,3
3.48,3,3,3
3.482,3,3,3
3.484,3,3,3
3.486,3,3,3
3.488,3,3,3
3.49,3,3,3
3.492,3,3,3
3.494,3,3,3
3.496,3,3,3
3.498,3,3,3
3.499999999999996,3,3,3
3.499999999999996,3,3,3
3.5,3,3,3
3.502,3,3,3
3.504,3,3,3
3.506,3,3,3
3.508,3,3,3
3.51,3,3,3
3.512,3,3,3
3.514,3,3,3
3.516,3,3,3
3.518,3,3,3
3.52,3,3,3
3.522,3,3,3
3.524,3,3,3
3.526,3,3,3
3.528,3,3,3
3.53,3,3,3
3.532,3,3,3
3.534,3,3,3
3.536,3,3,3
3.538,3,3,3
3.54,3,3,3
3.542,3,3,3
3.544,3,3,3
3.546,3,3,3
3.548,3,3,3
3.549999999999995,3,3,3
3.549999999999995,3,3,3
3.55,3,3,3
3.552,3,3,3
3.554,3,3,3
3.556,3,3,3
3.558,3,3,3
3.56,3,3,3
3.562,3,3,3
3.564,3,3,3
3.566,3,3,3
3.568,3,3,3
3.57,3,3,3
3.572,3,3,3
3.574,3,3,3
3.576,3,3,3
3.578,3,3,3
3.58,3,3,3
3.582,3,3,3
3.584,3,3,3
3.586,3,3,3
3.588,3,3,3
3.59,3,3,3
3.592,3,3,3
3.594,3,3,3
3.596,3,3,3
3.598,3,3,3
3.599999999999995,3,3,3
3.599999999999995,3,3,3
3.6,3,3,3
3.602,3,3,3
3.604,3,3,3
3.606,3,3,3
3.608,3,3,3
3.61,3,3,3
3.612,3,3,3
3.614,3,3,3
3.616,3,3,3
3.618,3,3,3
3.62,3,3,3
3.622,3,3,3
3.624,3,3,3
3.626,3,3,3
3.628,3,3,3
3.63,3,3,3
3.632,3,3,3
3.634,3,3,3
3.636,3,3,3
3.638,3,3,3
3.64,3,3,3
3.642,3,3,3
3.644,3,3,3
3.646,3,3,3
3.648,3,3,3
3.649999999999995,3,3,3
3.649999999999995,3,3,3
3.65,3,3,3
3.652,3,3,3
3.654,3,3,3
3.656,3,3,3
3.658,3,3,3
3.66,3,3,3
3.662,3,3,3
3.664,3,3,3
3.666,3,3,3
3.668,3,3,3
3.67,3,3,3
3.672,3,3,3
3.674,3,3,3
3.676,3,3,3
3.678,3,3,3
3.68,3,3,3
3.682,3,3,3
3.684,3,3,3
3.686,3,3,3
3.688,3,3,3
3.69,3,3,3
3.692,3,3,3
3.694,3,3,3
3.696,3,3,3
3.698,3,3,3
3.699999999999995,3,3,3
3.699999999999995,3,3,3
3.7,3,3,3
3.702,3,3,3
3.704,3,3,3
3.706,3,3,3
3.708,3,3,3
3.71,3,3,3
3.712,3,3,3
3.714,3,3,3
3.716,3,3,3
3.718,3,3,3
3.72,3,3,3
3.722,3,3,3
3.724,3,3,3
3.726,3,3,3
3.728,3,3,3
3.73,3,3,3
3.732,3,3,3
3.734,3,3,3
3.736,3,3,3
3.738,3,3,3
3.74,3,3,3
3.742,3,3,3
3.744,3,3,3
3.746,3,3,3
3.748,3,3,3
3.749999999999995,3,3,3
3.749999999999995,3,3,3
3.75,3,3,3
3.752,3,3,3
3.754,3,3,3
3.756,3,3,3
3.758,3,3,3
3.76,3,3,3
3.762,3,3,3
3.764,3,3,3
3.766,3,3,3
3.768,3,3,3
3.77,3,3,3
3.772,3,3,3
3.774,3,3,3
3.776,3,3,3
3.778,3,3,3
3.78,3,3,3
3.782,3,3,3
3.784,3,3,3
3.786,3,3,3
3.788,3,3,3
3.79,3,3,3
3.792,3,3,3
3.794,3,3,3
3.796,3,3,3
3.798,3,3,3
3.799999999999994,3,3,3
3.799999999999994,3,3,3
3.8,3,3,3
3.802,3,3,3
3.804,3,3,3
3.806,3,3,3
3.808,3,3,3
3.81,3,3,3
3.812,3,3,3
3.814,3,3,3
3.816,3,3,3
3.818,3,3,3
3.82,3,3,3
3.822,3,3,3
3.824,3,3,3
3.826,3,3,3
3.828,3,3,3
3.83,3,3,3
3.832,3,3,3
3.834,3,3,3
3.836,3,3,3
3.838,3,3,3
3.84,3,3,3
3.842,3,3,3
3.844,3,3,3
3.846,3,3,3
3.848,3,3,3
3.849999999999994,3,3,3
3.849999999999994,3,3,3
3.85,3,3,3
3.852,3,3,3
3.854,3,3,3
3.856,3,3,3
3.858,3,3,3
3.86,3,3,3
3.862,3,3,3
3.864,3,3,3
3.866,3,3,3
3.868,3,3,3
3.87,3,3,3
3.872,3,3,3
3.874,3,3,3
3.876,3,3,3
3.878,3,3,3
3.88,3,3,3
3.882,3,3,3
3.884,3,3,3
3.886,3,3,3
3.888,3,3,3
3.89,3,3,3
3.892,3,3,3
3.894,3,3,3
3.896,3,3,3
3.898,3,3,3
3.899999999999994,3,3,3
3.899999999999994,3,3,3
3.9,3,3,3
3.902,3,3,3
3.904,3,3,3
3.906,3,3,3
3.908,3,3,3
3.91,3,3,3
3.912,3,3,3
3.914,3,3,3
3.916,3,3,3
3.918,3,3,3
3.92,3,3,3
3.922,3,3,3
3.924,3,3,3
3.926,3,3,3
3.928,3,3,3
3.93,3,3,3
3.932,3,3,3
3.934,3,3,3
3.936,3,3,3
3.938,3,3,3
3.94,3,3,3
3.942,3,3,3
3.944,3,3,3
3.946,3,3,3
3.948,3,3,3
3.949999999999994,3,3,3
3.949999999999994,3,3,3
3.95,3,3,3
3.952,3,3,3
3.954,3,3,3
3.956,3,3,3
3.958,3,3,3
3.96,3,3,3
3.962,3,3,3
3.964,3,3,3
3.966,3,3,3
3.968,3,3,3
3.97,3,3,3
3.972,3,3,3
3.974,3,3,3
3.976,3,3,3
3.978,3,3,3
3.98,3,3,3
3.982,3,3,3
3.984,3,3,3
3.986,3,3,3
3.988,3,3,3
3.99,3,3,3
3.992,3,3,3
3.994,3,3,3
3.996,3,3,3
3.998,3,3,3
3.999999999999994,3,3,3
3.999999999999994,3,3,3
4,3,3,3
4,3,3,3
4.002,3,3,3
4.004,3,3,3
4.006,3,3,3
4.008,3,3,3
4.01,3,3,3
4.012,3,3,3
4.014,3,3,3
4.016,3,3,3
4.018,3,3,3
4.02,3,3,3
4.022,3,3,3
4.024,3,3,3
4.026,3,3,3
4.028,3,3,3
4.03,3,3,3
4.032,3,3,3
4.034,3,3,3
4.036,3,3,3
4.038,3,3,3
4.04,3,3,3
4.042,3,3,3
4.044,3,3,3
4.046,3,3,3
4.048,3,3,3
4.049999999999994,3,3,3
4.049999999999994,3,3,3
4.05,3,3,3
4.052,3,3,3
4.054,3,3,3
4.056,3,3,3
4.058,3,3,3
4.06,3,3,3
4.062,3,3,3
4.064,3,3,3
4.066,3,3,3
4.068,3,3,3
4.07,3,3,3
4.072,3,3,3
4.074,3,3,3
4.076,3,3,3
4.078,3,3,3
4.08,3,3,3
4.082,3,3,3
4.084,3,3,3
4.086,3,3,3
4.088,3,3,3
4.09,3,3,3
4.090199564740498,3,3,3
4.090199564740498,4,4,4
4.092,4,4,4
4.094,4,4,4
4.096,4,4,4
4.098,4,4,4
4.099999999999993,4,4,4
4.099999999999993,4,4,4
4.1,4,4,4
4.102,4,4,4
4.104,4,4,4
4.106,4,4,4
4.108,4,4,4
4.11,4,4,4
4.112,4,4,4
4.114,4,4,4
4.116,4,4,4
4.118,4,4,4
4.12,4,4,4
4.122,4,4,4
4.124,4,4,4
4.126,4,4,4
4.128,4,4,4
4.13,4,4,4
4.132,4,4,4
4.134,4,4,4
4.136,4,4,4
4.138,4,4,4
4.14,4,4,4
4.142,4,4,4
4.144,4,4,4
4.146,4,4,4
4.148,4,4,4
4.149999999999993,4,4,4
4.149999999999993,4,4,4
4.15,4,4,4
4.152,4,4,4
4.154,4,4,4
4.156,4,4,4
4.158,4,4,4
4.16,4,4,4
4.162,4,4,4
4.164,4,4,4
4.166,4,4,4
4.168,4,4,4
4.17,4,4,4
4.172,4,4,4
4.174,4,4,4
4.176,4,4,4
4.178,4,4,4
4.18,4,4,4
4.182,4,4,4
4.184,4,4,4
4.186,4,4,4
4.188,4,4,4
4.19,4,4,4
4.192,4,4,4
4.194,4,4,4
4.196,4,4,4
4.198,4,4,4
4.199999999999993,4,4,4
4.199999999999993,4,4,4
4.2,4,4,4
4.202,4,4,4
4.204,4,4,4
4.206,4,4,4
4.208,4,4,4
4.21,4,4,4
4.212,4,4,4
4.214,4,4,4
4.216,4,4,4
4.218,4,4,4
4.22,4,4,4
4.222,4,4,4
4.224,4,4,4
4.226,4,4,4
4.228,4,4,4
4.23,4,4,4
4.232,4,4,4
4.234,4,4,4
4.236,4,4,4
4.238,4,4,4
4.24,4,4,4
4.242,4,4,4
4.244,4,4,4
4.246,4,4,4
4.248,4,4,4
4.249999999999993,4,4,4
4.249999999999993,4,4,4
4.25,4,4,4
4.252,4,4,4
4.254,4,4,4
4.256,4,4,4
4.258,4,4,4
4.26,4,4,4
4.262,4,4,4
4.264,4,4,4
4.266,4,4,4
4.268,4,4,4
4.27,4,4,4
4.272,4,4,4
4.274,4,4,4
4.276,4,4,4
4.278,4,4,4
4.28,4,4,4
4.282,4,4,4
4.284,4,4,4
4.286,4,4,4
4.288,4,4,4
4.29,4,4,4
4.292,4,4,4
4.294,4,4,4
4.296,4,4,4
4.298,4,4,4
4.299999999999993,4,4,4
4.299999999999993,4,4,4
4.3,4,4,4
4.302,4,4,4
4.304,4,4,4
4.306,4,4,4
4.308,4,4,4
4.31,4,4,4
4.310199564862526,4,4,4
4.310199564862526,4,4,4
4.312,4,4,4
4.314,4,4,4
4.316,4,4,4
4.318,4,4,4
4.32,4,4,4
4.322,4,4,4
4.324,4,4,4
4.326,4,4,4
4.328,4,4,4
4.33,4,4,4
4.332,4,4,4
4.334,4,4,4
4.336,4,4,4
4.338,4,4,4
4.34,4,4,4
4.342,4,4,4
4.344,4,4,4
4.346,4,4,4
4.348,4,4,4
4.349999999999993,4,4,4
4.349999999999993,4,4,4
4.35,4,4,4
4.352,4,4,4
4.354,4,4,4
4.356,4,4,4
4.358,4,4,4
4.36,4,4,4
4.362,4,4,4
4.364,4,4,4
4.366,4,4,4
4.368,4,4,4
4.37,4,4,4
4.372,4,4,4
4.374,4,4,4
4.376,4,4,4
4.378,4,4,4
4.38,4,4,4
4.382,4,4,4
4.384,4,4,4
4.386,4,4,4
4.388,4,4,4
4.39,4,4,4
4.392,4,4,4
4.394,4,4,4
4.396,4,4,4
4.398,4,4,4
4.399999999999992,4,4,4
4.399999999999992,4,4,4
4.4,4,4,4
4.402,4,4,4
4.404,4,4,4
4.406,4,4,4
4.408,4,4,4
4.41,4,4,4
4.412,4,4,4
4.414,4,4,4
4.416,4,4,4
4.418,4,4,4
4.42,4,4,4
4.422,4,4,4
4.424,4,4,4
4.426,4,4,4
4.428,4,4,4
4.43,4,4,4
4.432,4,4,4
4.434,4,4,4
4.436,4,4,4
4.438,4,4,4
4.44,4,4,4
4.442,4,4,4
4.444,4,4,4
4.446,4,4,4
4.448,4,4,4
4.449999999999992,4,4,4
4.449999999999992,4,4,4
4.45,4,4,4
4.452,4,4,4
4.454,4,4,4
4.456,4,4,4
4.458,4,4,4
4.46,4,4,4
4.462,4,4,4
4.464,4,4,4
4.466,4,4,4
4.468,4,4,4
4.47,4,4,4
4.472,4,4,4
4.474,4,4,4
4.476,4,4,4
4.478,4,4,4
4.48,4,4,4
4.482,4,4,4
4.484,4,4,4
4.486,4,4,4
4.488,4,4,4
4.49,4,4,4
4.492,4,4,4
4.494,4,4,4
4.496,4,4,4
4.498,4,4,4
4.499999999999992,4,4,4
4.499999999999992,4,4,4
4.5,4,4,4
4.502,4,4,4
4.504,4,4,4
4.506,4,4,4
4.508,4,4,4
4.51,4,4,4
4.512,4,4,4
4.514,4,4,4
4.516,4,4,4
4.518,4,4,4
4.52,4,4,4
4.522,4,4,4
4.524,4,4,4
4.526,4,4,4
4.528,4,4,4
4.53,4,4,4
4.532,4,4,4
4.534,4,4,4
4.536,4,4,4
4.538,4,4,4
4.54,4,4,4
4.542,4,4,4
4.544,4,4,4
4.546,4,4,4
4.548,4,4,4
4.549999999999992,4,4,4
4.549999999999992,4,4,4
4.55,4,4,4
4.552,4,4,4
4.554,4,4,4
4.556,4,4,4
4.558,4,4,4
4.56,4,4,4
4.562,4,4,4
4.564,4,4,4
4.566,4,4,4
4.568,4,4,4
4.57,4,4,4
4.572,4,4,4
4.574,4,4,4
4.576,4,4,4
4.578,4,4,4
4.58,4,4,4
4.582,4,4,4
4.584,4,4,4
4.586,4,4,4
4.588,4,4,4
4.59,4,4,4
4.592,4,4,4
4.594,4,4,4
4.596,4,4,4
4.598,4,4,4
4.599999999999992,4,4,4
4.599999999999992,4,4,4
4.6,4,4,4
4.602,4,4,4
4.604,4,4,4
4.606,4,4,4
4.608,4,4,4
4.61,4,4,4
4.612,4,4,4
4.614,4,4,4
4.616,4,4,4
4.618,4,4,4
4.62,4,4,4
4.622,4,4,4
4.624,4,4,4
4.626,4,4,4
4.628,4,4,4
4.63,4,4,4
4.632,4,4,4
4.634,4,4,4
4.636,4,4,4
4.638,4,4,4
4.64,4,4,4
4.642,4,4,4
4.644,4,4,4
4.646,4,4,4
4.648,4,4,4
4.649999999999991,4,4,4
4.649999999999991,4,4,4
4.65,4,4,4
4.652,4,4,4
4.654,4,4,4
4.656,4,4,4
4.658,4,4,4
4.66,4,4,4
4.662,4,4,4
4.664,4,4,4
4.666,4,4,4
4.668,4,4,4
4.67,4,4,4
4.672,4,4,4
4.674,4,4,4
4.676,4,4,4
4.678,4,4,4
4.68,4,4,4
4.682,4,4,4
4.684,4,4,4
4.686,4,4,4
4.688,4,4,4
4.69,4,4,4
4.692,4,4,4
4.694,4,4,4
4.696,4,4,4
4.698,4,4,4
4.699999999999991,4,4,4
4.699999999999991,4,4,4
4.7,4,4,4
4.702,4,4,4
4.704,4,4,4
4.706,4,4,4
4.708,4,4,4
4.71,4,4,4
4.712,4,4,4
4.714,4,4,4
4.716,4,4,4
4.718,4,4,4
4.72,4,4,4
4.722,4,4,4
4.724,4,4,4
4.726,4,4,4
4.728,4,4,4
4.73,4,4,4
4.732,4,4,4
4.734,4,4,4
4.736,4,4,4
4.738,4,4,4
4.74,4,4,4
4.742,4,4,4
4.744,4,4,4
4.746,4,4,4
4.748,4,4,4
4.749999999999991,4,4,4
4.749999999999991,4,4,4
4.75,4,4,4
4.752,4,4,4
4.754,4,4,4
4.756,4,4,4
4.758,4,4,4
4.76,4,4,4
4.762,4,4,4
4.764,4,4,4
4.766,4,4,4
4.768,4,4,4
4.77,4,4,4
4.772,4,4,4
4.774,4,4,4
4.776,4,4,4
4.778,4,4,4
4.78,4,4,4
4.782,4,4,4
4.784,4,4,4
4.786,4,4,4
4.788,4,4,4
4.79,4,4,4
4.792,4,4,4
4.794,4,4,4
4.796,4,4,4
4.798,4,4,4
4.799999999999991,4,4,4
4.799999999999991,4,4,4
4.800000000000002,4,4,4
4.800000000000002,4,4,4
4.802,4,4,4
4.804,4,4,4
4.806,4,4,4
4.808,4,4,4
4.81,4,4,4
4.812,4,4,4
4.814,4,4,4
4.816,4,4,4
4.818,4,4,4
4.82,4,4,4
4.822,4,4,4
4.824,4,4,4
4.826,4,4,4
4.828,4,4,4
4.83,4,4,4
4.832,4,4,4
4.834,4,4,4
4.836,4,4,4
4.838,4,4,4
4.84,4,4,4
4.842,4,4,4
4.844,4,4,4
4.846,4,4,4
4.848,4,4,4
4.849999999999991,4,4,4
4.849999999999991,4,4,4
4.85,4,4,4
4.852,4,4,4
4.854,4,4,4
4.856,4,4,4
4.858,4,4,4
4.86,4,4,4
4.862,4,4,4
4.864,4,4,4
4.866,4,4,4
4.868,4,4,4
4.87,4,4,4
4.872,4,4,4
4.874,4,4,4
4.876,4,4,4
4.878,4,4,4
4.88,4,4,4
4.882,4,4,4
4.884,4,4,4
4.886,4,4,4
4.888,4,4,4
4.89,4,4,4
4.892,4,4,4
4.894,4,4,4
4.896,4,4,4
4.898,4,4,4
4.899999999999991,4,4,4
4.899999999999991,4,4,4
4.9,4,4,4
4.902,4,4,4
4.904,4,4,4
4.906,4,4,4
4.908,4,4,4
4.91,4,4,4
4.912,4,4,4
4.914,4,4,4
4.916,4,4,4
4.918,4,4,4
4.92,4,4,4
4.922,4,4,4
4.924,4,4,4
4.926,4,4,4
4.928,4,4,4
4.93,4,4,4
4.932,4,4,4
4.934,4,4,4
4.936,4,4,4
4.938,4,4,4
4.94,4,4,4
4.942,4,4,4
4.944,4,4,4
4.946,4,4,4
4.948,4,4,4
4.94999999999999,4,4,4
4.94999999999999,4,4,4
4.95,4,4,4
4.952,4,4,4
4.954,4,4,4
4.956,4,4,4
4.958,4,4,4
4.96,4,4,4
4.962,4,4,4
4.964,4,4,4
4.966,4,4,4
4.968,4,4,4
4.97,4,4,4
4.972,4,4,4
4.974,4,4,4
4.976,4,4,4
4.978,4,4,4
4.98,4,4,4
4.982,4,4,4
4.984,4,4,4
4.986,4,4,4
4.988,4,4,4
4.99,4,4,4
4.992,4,4,4
4.994,4,4,4
4.996,4,4,4
4.998,4,4,4
4.99999999999999,4,4,4
4.99999999999999,4,4,4
5.000000000000002,4,4,4
5.000000000000002,4,4,4
5.000000000600068,4,4,4
5.000000000600068,4,4,4
5.002,4,4,4
5.004,4,4,4
5.006,4,4,4
5.008,4,4,4
5.01,4,4,4
5.012,4,4,4
5.014,4,4,4
5.016,4,4,4
5.018,4,4,4
5.02,4,4,4
5.022,4,4,4
5.024,4,4,4
5.026,4,4,4
5.028,4,4,4
5.03,4,4,4
5.032,4,4,4
5.034,4,4,4
5.036,4,4,4
5.038,4,4,4
5.04,4,4,4
5.042,4,4,4
5.044,4,4,4
5.046,4,4,4
5.048,4,4,4
5.04999999999999,4,4,4
5.04999999999999,4,4,4
5.05,4,4,4
5.052,4,4,4
5.054,4,4,4
5.056,4,4,4
5.058,4,4,4
5.06,4,4,4
5.062,4,4,4
